 #dt   t[ps]   msd [nm^2/ps]   D    sum_D
       20190   40.3800011       1.38588822       5.72019257E-03   71.7460556    
       20191   40.3820038       1.38586712       5.71982143E-03   71.7517776    
       20192   40.3840027       1.38583076       5.71938837E-03   71.7574997    
       20193   40.3860016       1.38581228       5.71902888E-03   71.7632217    
       20194   40.3880005       1.38579142       5.71866008E-03   71.7689438    
       20195   40.3900032       1.38578522       5.71835041E-03   71.7746658    
       20196   40.3920021       1.38579476       5.71810687E-03   71.7803802    
       20197   40.3940010       1.38578224       5.71777206E-03   71.7860947    
       20198   40.3960037       1.38576710       5.71742654E-03   71.7918091    
       20199   40.3980026       1.38577032       5.71715692E-03   71.7975235    
       20200   40.4000015       1.38574815       5.71678253E-03   71.8032379    
       20201   40.4020004       1.38575649       5.71653433E-03   71.8089523    
       20202   40.4040031       1.38576078       5.71626890E-03   71.8146667    
       20203   40.4060020       1.38576066       5.71598532E-03   71.8203812    
       20204   40.4080009       1.38576043       5.71570173E-03   71.8260956    
       20205   40.4100037       1.38575041       5.71537670E-03   71.8318100    
       20206   40.4120026       1.38573611       5.71503537E-03   71.8375244    
       20207   40.4140015       1.38575613       5.71483513E-03   71.8432388    
       20208   40.4160004       1.38576317       5.71458135E-03   71.8489532    
       20209   40.4180031       1.38578629       5.71439369E-03   71.8546677    
       20210   40.4200020       1.38580775       5.71419951E-03   71.8603821    
       20211   40.4220009       1.38581800       5.71395922E-03   71.8660965    
       20212   40.4240036       1.38583446       5.71374409E-03   71.8718109    
       20213   40.4260025       1.38587046       5.71360998E-03   71.8775253    
       20214   40.4280014       1.38589406       5.71342465E-03   71.8832397    
       20215   40.4300003       1.38592255       5.71325980E-03   71.8889542    
       20216   40.4320030       1.38590455       5.71290264E-03   71.8946686    
       20217   40.4340019       1.38592517       5.71270520E-03   71.9003830    
       20218   40.4360008       1.38593125       5.71244815E-03   71.9060974    
       20219   40.4380035       1.38594246       5.71221113E-03   71.9118118    
       20220   40.4400024       1.38594031       5.71191963E-03   71.9175262    
       20221   40.4420013       1.38596964       5.71175851E-03   71.9232407    
       20222   40.4440002       1.38596761       5.71146794E-03   71.9289551    
       20223   40.4460030       1.38594735       5.71110100E-03   71.9346695    
       20224   40.4480019       1.38595581       5.71085373E-03   71.9403839    
       20225   40.4500008       1.38596964       5.71062881E-03   71.9460983    
       20226   40.4520035       1.38598299       5.71040111E-03   71.9518051    
       20227   40.4540024       1.38597655       5.71009237E-03   71.9575119    
       20228   40.4560013       1.38597846       5.70981810E-03   71.9632187    
       20229   40.4580002       1.38598478       5.70956198E-03   71.9689255    
       20230   40.4600029       1.38599157       5.70930773E-03   71.9746323    
       20231   40.4620018       1.38597500       5.70895709E-03   71.9803391    
       20232   40.4640007       1.38598454       5.70871448E-03   71.9860458    
       20233   40.4660034       1.38599372       5.70846954E-03   71.9917526    
       20234   40.4680023       1.38599277       5.70818363E-03   71.9974594    
       20235   40.4700012       1.38601232       5.70798246E-03   72.0031662    
       20236   40.4720001       1.38601315       5.70770400E-03   72.0088730    
       20237   40.4740028       1.38603008       5.70749119E-03   72.0145798    
       20238   40.4760017       1.38604915       5.70728770E-03   72.0202866    
       20239   40.4780006       1.38607776       5.70712378E-03   72.0259933    
       20240   40.4800034       1.38609123       5.70689701E-03   72.0317001    
       20241   40.4820023       1.38614023       5.70681691E-03   72.0374069    
       20242   40.4840012       1.38619721       5.70676941E-03   72.0431137    
       20243   40.4860001       1.38622713       5.70661109E-03   72.0488205    
       20244   40.4880028       1.38625073       5.70642622E-03   72.0545273    
       20245   40.4900017       1.38626230       5.70619199E-03   72.0602341    
       20246   40.4920006       1.38627434       5.70596009E-03   72.0659409    
       20247   40.4940033       1.38630891       5.70581993E-03   72.0716476    
       20248   40.4960022       1.38630664       5.70552889E-03   72.0773544    
       20249   40.4980011       1.38631141       5.70526673E-03   72.0830612    
       20250   40.5000038       1.38632238       5.70502970E-03   72.0887680    
       20251   40.5020027       1.38633251       5.70478989E-03   72.0944748    
       20252   40.5040016       1.38636422       5.70463855E-03   72.1001816    
       20253   40.5060005       1.38636959       5.70437917E-03   72.1058884    
       20254   40.5080032       1.38640118       5.70422737E-03   72.1115952    
       20255   40.5100021       1.38640332       5.70395496E-03   72.1173019    
       20256   40.5120010       1.38642943       5.70378080E-03   72.1230087    
       20257   40.5140038       1.38641632       5.70344506E-03   72.1287155    
       20258   40.5160027       1.38643587       5.70324389E-03   72.1344223    
       20259   40.5180016       1.38646436       5.70307998E-03   72.1401291    
       20260   40.5200005       1.38648891       5.70289977E-03   72.1458282    
       20261   40.5220032       1.38649964       5.70266182E-03   72.1515274    
       20262   40.5240021       1.38649654       5.70236752E-03   72.1572266    
       20263   40.5260010       1.38652432       5.70220081E-03   72.1629257    
       20264   40.5280037       1.38652158       5.70190744E-03   72.1686249    
       20265   40.5300026       1.38651633       5.70160476E-03   72.1743240    
       20266   40.5320015       1.38652408       5.70135517E-03   72.1800232    
       20267   40.5340004       1.38655889       5.70121733E-03   72.1857224    
       20268   40.5360031       1.38660097       5.70110884E-03   72.1914215    
       20269   40.5380020       1.38662302       5.70091838E-03   72.1971207    
       20270   40.5400009       1.38666821       5.70082292E-03   72.2028198    
       20271   40.5420036       1.38670719       5.70070185E-03   72.2085190    
       20272   40.5440025       1.38675141       5.70060266E-03   72.2142181    
       20273   40.5460014       1.38678980       5.70047926E-03   72.2199173    
       20274   40.5480003       1.38682377       5.70033770E-03   72.2256165    
       20275   40.5500031       1.38687789       5.70027856E-03   72.2313156    
       20276   40.5520020       1.38689959       5.70008671E-03   72.2370148    
       20277   40.5540009       1.38690078       5.69981057E-03   72.2427139    
       20278   40.5560036       1.38688612       5.69946878E-03   72.2484131    
       20279   40.5580025       1.38686717       5.69911022E-03   72.2541122    
       20280   40.5600014       1.38686693       5.69882803E-03   72.2598114    
       20281   40.5620003       1.38683379       5.69841126E-03   72.2655106    
       20282   40.5640030       1.38684094       5.69815934E-03   72.2712097    
       20283   40.5660019       1.38681614       5.69777656E-03   72.2769089    
       20284   40.5680008       1.38681090       5.69747435E-03   72.2826080    
       20285   40.5700035       1.38681638       5.69721591E-03   72.2883072    
       20286   40.5720024       1.38679886       5.69686340E-03   72.2940063    
       20287   40.5740013       1.38679624       5.69657190E-03   72.2997055    
       20288   40.5760002       1.38681233       5.69635723E-03   72.3054047    
       20289   40.5780029       1.38683772       5.69618028E-03   72.3111038    
       20290   40.5800018       1.38685501       5.69597073E-03   72.3168030    
       20291   40.5820007       1.38689792       5.69586642E-03   72.3225021    
       20292   40.5840034       1.38692188       5.69568342E-03   72.3282013    
       20293   40.5860023       1.38693213       5.69544500E-03   72.3339005    
       20294   40.5880013       1.38695121       5.69524290E-03   72.3395920    
       20295   40.5900002       1.38696182       5.69500588E-03   72.3452835    
       20296   40.5920029       1.38697803       5.69479167E-03   72.3509750    
       20297   40.5940018       1.38694596       5.69437956E-03   72.3566666    
       20298   40.5960007       1.38694310       5.69408759E-03   72.3623581    
       20299   40.5980034       1.38693738       5.69378352E-03   72.3680496    
       20300   40.6000023       1.38693619       5.69349807E-03   72.3737411    
       20301   40.6020012       1.38692248       5.69316139E-03   72.3794327    
       20302   40.6040001       1.38693035       5.69291366E-03   72.3851242    
       20303   40.6060028       1.38692820       5.69262402E-03   72.3908157    
       20304   40.6080017       1.38691854       5.69230411E-03   72.3965073    
       20305   40.6100006       1.38692629       5.69205545E-03   72.4021988    
       20306   40.6120033       1.38695478       5.69189154E-03   72.4078903    
       20307   40.6140022       1.38695228       5.69160143E-03   72.4135818    
       20308   40.6160011       1.38694131       5.69127593E-03   72.4192734    
       20309   40.6180000       1.38696086       5.69107616E-03   72.4249649    
